Rep,Compound,Area,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
210322_Std_4uMStdsMix2InMatrix_1,Muramic Acid_Pos,2283009,149043,-0.6,15.31778748414887,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Muramic Acid_Pos,3295156,0,-1.7,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,Muramic Acid_Pos,1786123,0,-1.3,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,Muramic Acid_Pos,2537730,0,-2.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,N(e)-Acetyl-Lysine_Pos,16163846,61847,-1.2,261.35214319207074,NA,NA,NA
210322_Poo_TruePoo_Full2,N(e)-Acetyl-Lysine_Pos,21192748,133389,-2.3,158.87927790147614,NA,NA,NA
210322_Poo_TruePoo_Full3,N(e)-Acetyl-Lysine_Pos,23357200,0,-2.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,N(e)-Acetyl-Lysine_Pos,8378498,58785,-0.7,142.52782172322873,NA,NA,NA
210322_Poo_TruePoo_Half2,N(e)-Acetyl-Lysine_Pos,10490424,45001,-2.1,233.11535299215572,NA,NA,NA
210322_Poo_TruePoo_Half3,N(e)-Acetyl-Lysine_Pos,11171154,126304,-2.7,88.44655751203446,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,N(e)-Acetyl-Lysine_Pos,252011984,4485295,-2.6,56.1862673469638,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,N(e)-Acetyl-Lysine_Pos,294423360,3753140,-3.4,78.44720953654806,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,N(e)-Acetyl-Lysine_Pos,264801936,4349776,-2.3,60.87714309886302,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,N(e)-Acetyl-Lysine_Pos,328081632,6402515,-2.9,51.242618252358646,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,N(e)-Acetyl-Lysine_Pos,569388,0,-1.9,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,N(e)-Acetyl-Lysine_Pos,465043,0,-2.4,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,N(e)-Acetyl-Lysine_Pos,12057256,0,-1.6,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,N(e)-Acetyl-Lysine_Pos,15810541,224019,-2.7,70.57678589762476,NA,NA,NA
210322_Std_H2OInMatrix_1,N(e)-Acetyl-Lysine_Pos,11467794,16142,-2.3,710.432040639326,NA,NA,NA
210322_Std_H2OInMatrix_2,N(e)-Acetyl-Lysine_Pos,13713304,0,-3.1,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,N-Acetyl-Serine_Pos,181183,0,-1.9,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,N-Acetyl-Serine_Pos,321426,0,-3.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,N-Acetyl-Serine_Pos,489047,0,-3.3,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,N-Acetyl-Serine_Pos,34133,0,-0.9,Inf,NA,NA,areaminFlag
210322_Poo_TruePoo_Half2,N-Acetyl-Serine_Pos,92246,0,-2.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,N-Acetyl-Serine_Pos,171285,0,-3,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,N-Acetyl-Serine_Pos,6553471,0,-3.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,N-Acetyl-Serine_Pos,13315194,0,-4.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,N-Acetyl-Serine_Pos,7837804,0,-3.1,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,N-Acetyl-Serine_Pos,14874554,979760,-4,15.181834326773904,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InH2O_2,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InMatrix_1,N-Acetyl-Serine_Pos,86341,0,-2.4,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,N-Acetyl-Serine_Pos,302422,0,-3.2,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,N-Acetyl-Serine_Pos,30711,0,-2.1,Inf,NA,NA,areaminFlag
210322_Std_H2OInMatrix_2,N-Acetyl-Serine_Pos,212358,0,-3.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,N-methyltaurine_Pos,3631669,0,-2.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,N-methyltaurine_Pos,4364205,0,-3.5,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,N-methyltaurine_Pos,5807027,0,-3.9,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,N-methyltaurine_Pos,1954107,0,-2.1,Inf,NA,NA,NA
210322_Poo_TruePoo_Half2,N-methyltaurine_Pos,2200139,0,-3.6,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,N-methyltaurine_Pos,2835712,0,-4.3,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,N-methyltaurine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,N-methyltaurine_Pos,29731,0,-3.5,Inf,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,N-methyltaurine_Pos,2032182,0,-3.8,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,N-methyltaurine_Pos,3423016,0,-4.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,N-methyltaurine_Pos,102338080,0,-3.6,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,N-methyltaurine_Pos,148678912,0,-4.7,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,N-methyltaurine_Pos,97755440,0,-3.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,N-methyltaurine_Pos,148877168,0,-4.2,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,N-methyltaurine_Pos,2197702,0,-4.1,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,N-methyltaurine_Pos,3303774,0,-4.3,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,Ophthalmic Acid_Pos,3454792,0,-0.6,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,Ophthalmic Acid_Pos,4027463,0,-1.6,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,Ophthalmic Acid_Pos,4693728,0,-2,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,Ophthalmic Acid_Pos,1732517,0,-0.1,Inf,NA,NA,NA
210322_Poo_TruePoo_Half2,Ophthalmic Acid_Pos,2009624,0,-1.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,Ophthalmic Acid_Pos,2360141,0,-1.8,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Ophthalmic Acid_Pos,73641456,634341,-1.6,116.09127582798526,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Ophthalmic Acid_Pos,93893880,1268698,-2.8,74.0080618082475,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Ophthalmic Acid_Pos,74121064,0,-1.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Ophthalmic Acid_Pos,98907808,650386,-1.9,152.07554898168164,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Ophthalmic Acid_Pos,8898,0,0.5,Inf,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InH2O_2,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InMatrix_1,Ophthalmic Acid_Pos,2103021,0,-0.7,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Ophthalmic Acid_Pos,3036834,0,-2.1,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,Ophthalmic Acid_Pos,1973171,0,-1.2,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,Ophthalmic Acid_Pos,2605251,0,-2.3,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,Ornithine_Pos,5947816,0,-1.9,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,Ornithine_Pos,5720041,0,-3,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,Ornithine_Pos,5039561,0,-3.3,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,Ornithine_Pos,3994485,290020,-1.6,13.773136335425143,NA,NA,NA
210322_Poo_TruePoo_Half2,Ornithine_Pos,3513974,0,-2.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,Ornithine_Pos,3247795,0,-3.6,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Ornithine_Pos,40407760,279398,-2.6,144.62437096901195,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Ornithine_Pos,45923228,708763,-4.3,64.79348950213259,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Ornithine_Pos,43368632,476996,-2.8,90.92032637590252,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Ornithine_Pos,51905808,643980,-4,80.60158390012113,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Ornithine_Pos,4922320,933068,-2.5,5.275414010554429,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Ornithine_Pos,1796123,682095,-3.7,2.633244636011113,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Ornithine_Pos,6123899,0,-3.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Ornithine_Pos,3770547,709305,-3.7,5.315833104235836,NA,NA,NA
210322_Std_H2OInMatrix_1,Ornithine_Pos,9199713,230837,-3.1,39.85371929110151,NA,NA,NA
210322_Std_H2OInMatrix_2,Ornithine_Pos,3441549,382416,-3.6,8.9994900840969,NA,NA,NA
210322_Poo_TruePoo_Full1,PQS_Pos,938762,0,-1.1,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,PQS_Pos,941274,0,-2,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,PQS_Pos,842783,0,-2,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,PQS_Pos,365042,0,-1.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Half2,PQS_Pos,408326,0,-2.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,PQS_Pos,360018,0,-2.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,PQS_Pos,50461152,186095,-1,271.158021440662,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,PQS_Pos,31099942,282539,-2.1,110.07309433387957,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,PQS_Pos,39251172,420164,-1.1,93.41869365295456,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,PQS_Pos,10270498,0,-2.4,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,PQS_Pos,6523,0,-8,Inf,NA,ppmFlag,areaminFlag
210322_Std_4uMStdsMix2InH2O_2,PQS_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix2InMatrix_1,PQS_Pos,510147,0,-1.4,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,PQS_Pos,407970,0,-2.4,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,PQS_Pos,415989,0,-1.9,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,PQS_Pos,513258,0,-2.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,Proline_Pos,22597900,1021270,-1,22.12725332184437,NA,NA,NA
210322_Poo_TruePoo_Full2,Proline_Pos,30966018,1085186,-2.1,28.53521700427392,NA,NA,NA
210322_Poo_TruePoo_Full3,Proline_Pos,27840876,1021044,-2.5,27.267067824697076,NA,NA,NA
210322_Poo_TruePoo_Half1,Proline_Pos,12183774,719632,-0.5,16.93056173155168,NA,NA,NA
210322_Poo_TruePoo_Half2,Proline_Pos,15558551,802236,-1.8,19.393982568720425,NA,NA,NA
210322_Poo_TruePoo_Half3,Proline_Pos,13853022,954319,-2.4,14.516133494146088,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Proline_Pos,198490464,2446794,-2.4,81.12267072749074,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Proline_Pos,215728864,2722348,-3.1,79.24367641462443,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Proline_Pos,206927904,2519859,-2.1,82.11884236379893,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Proline_Pos,239023456,3099261,-2.7,77.1227257078381,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Proline_Pos,344565,573823,-2,0.6004726196056972,SNFlag,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Proline_Pos,681696,0,-3.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Proline_Pos,15940684,1108948,-1.4,14.374600071419039,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Proline_Pos,20097252,1036395,-2.7,19.39149841517954,NA,NA,NA
210322_Std_H2OInMatrix_1,Proline_Pos,15985506,855082,-2.1,18.69470530311713,NA,NA,NA
210322_Std_H2OInMatrix_2,Proline_Pos,16238467,981486,-2.7,16.544777001403993,NA,NA,NA
210322_Poo_TruePoo_Full1,Propionyl-L-carnitine_Pos,73690360,828006,-1.2,88.99737441516125,NA,NA,NA
210322_Poo_TruePoo_Full2,Propionyl-L-carnitine_Pos,77331368,735268,-2.1,105.17439627455568,NA,NA,NA
210322_Poo_TruePoo_Full3,Propionyl-L-carnitine_Pos,73257128,572106,-2.2,128.04817289103767,NA,NA,NA
210322_Poo_TruePoo_Half1,Propionyl-L-carnitine_Pos,35791160,149760,-0.8,238.99011752136752,NA,NA,NA
210322_Poo_TruePoo_Half2,Propionyl-L-carnitine_Pos,38969380,437012,-2.2,89.17233394048677,NA,NA,NA
210322_Poo_TruePoo_Half3,Propionyl-L-carnitine_Pos,37522648,0,-2.7,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Propionyl-L-carnitine_Pos,1844345600,17656752,-2.4,104.4555419932273,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Propionyl-L-carnitine_Pos,2021841792,20819964,-3.5,97.11072468713202,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Propionyl-L-carnitine_Pos,1821096448,20848492,-2.5,87.34907292095754,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Propionyl-L-carnitine_Pos,2007679360,26851116,-3.3,74.77079760856122,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Propionyl-L-carnitine_Pos,41199472,0,-1.9,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Propionyl-L-carnitine_Pos,58725604,72055,-3,815.0108111858997,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Propionyl-L-carnitine_Pos,81468336,1066727,-1.6,76.37224519488116,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Propionyl-L-carnitine_Pos,101267552,610080,-2.4,165.990611067401,NA,NA,NA
210322_Std_H2OInMatrix_1,Propionyl-L-carnitine_Pos,38025188,263959,-2.3,144.05717554620225,NA,NA,NA
210322_Std_H2OInMatrix_2,Propionyl-L-carnitine_Pos,43792196,324696,-2.8,134.87137507083548,NA,NA,NA
210322_Poo_TruePoo_Full1,Riboflavin Monophosphate_Pos,1517419,0,-0.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,Riboflavin Monophosphate_Pos,1093485,0,-1.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,Riboflavin Monophosphate_Pos,1067933,0,-1.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,Riboflavin Monophosphate_Pos,661708,0,0.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Half2,Riboflavin Monophosphate_Pos,565609,0,-1.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,Riboflavin Monophosphate_Pos,485058,0,-1.5,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Riboflavin Monophosphate_Pos,13912,0,-1,Inf,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_2,Riboflavin Monophosphate_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InMatrix_1,Riboflavin Monophosphate_Pos,901615,0,-1.1,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Riboflavin Monophosphate_Pos,1361644,0,-1.1,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Riboflavin Monophosphate_Pos,64145104,1003,-0.7,63953.2442671984,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Riboflavin Monophosphate_Pos,78653624,0,-1.8,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Riboflavin Monophosphate_Pos,56563272,0,-0.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Riboflavin Monophosphate_Pos,77423240,0,-1.2,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,Riboflavin Monophosphate_Pos,729563,0,-1.3,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,Riboflavin Monophosphate_Pos,665869,0,-2,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,Sarcosine_Pos,3311840,480693,1.2,6.889719633945158,NA,NA,NA
210322_Poo_TruePoo_Full2,Sarcosine_Pos,3901109,644600,0.3,6.051984176233323,NA,NA,NA
210322_Poo_TruePoo_Full3,Sarcosine_Pos,4344929,581127,-0.2,7.476728838962912,NA,NA,NA
210322_Poo_TruePoo_Half1,Sarcosine_Pos,1704679,450579,1.6,3.7833076996486743,NA,NA,NA
210322_Poo_TruePoo_Half2,Sarcosine_Pos,1842285,407392,0.3,4.522143291964496,NA,NA,NA
210322_Poo_TruePoo_Half3,Sarcosine_Pos,2177450,438880,-0.1,4.961378964637259,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Sarcosine_Pos,90821,507834,0,0.1788399358845607,SNFlag,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Sarcosine_Pos,165424,415007,-1.3,0.3986053247294624,SNFlag,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Sarcosine_Pos,2059622,820858,0.4,2.509108761807767,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Sarcosine_Pos,2521227,692381,-0.2,3.641386750936262,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Sarcosine_Pos,45870580,1023223,0,44.82950441888034,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Sarcosine_Pos,61254456,974352,-1.2,62.866865362825756,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Sarcosine_Pos,49155932,1238717,0.8,39.68293968678883,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Sarcosine_Pos,67609624,1220701,-0.7,55.38590039657541,NA,NA,NA
210322_Std_H2OInMatrix_1,Sarcosine_Pos,1914022,533576,0,3.587159092612861,NA,NA,NA
210322_Std_H2OInMatrix_2,Sarcosine_Pos,2265292,445046,-0.5,5.090017661095707,NA,NA,NA
210322_Poo_TruePoo_Full1,Serine_Pos,2902958,547416,-0.1,5.303020006722493,NA,NA,NA
210322_Poo_TruePoo_Full2,Serine_Pos,3203254,592113,-1.3,5.40986939992873,NA,NA,NA
210322_Poo_TruePoo_Full3,Serine_Pos,3188674,303233,-1.7,10.515590321633859,NA,NA,NA
210322_Poo_TruePoo_Half1,Serine_Pos,914701,300839,0.4,3.0405000681427605,NA,NA,NA
210322_Poo_TruePoo_Half2,Serine_Pos,1178842,249654,-0.6,4.721903113909651,NA,NA,NA
210322_Poo_TruePoo_Half3,Serine_Pos,1250325,204618,-1.4,6.110532797701082,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Serine_Pos,18601558,138729,-1.2,134.08557691614587,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Serine_Pos,24377988,902958,-2.4,26.997920169044406,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Serine_Pos,18912160,677247,-0.8,27.925055408145035,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Serine_Pos,27897880,691787,-1.6,40.3272683643954,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Serine_Pos,106820,855320,-0.7,0.12488893045877567,SNFlag,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Serine_Pos,510050,292203,-1.6,1.745533071186812,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Serine_Pos,2185832,399072,-0.7,5.477287306551199,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Serine_Pos,2788004,630096,-2,4.424728930194764,NA,NA,NA
210322_Std_H2OInMatrix_1,Serine_Pos,2133504,377610,-0.8,5.650019861762136,NA,NA,NA
210322_Std_H2OInMatrix_2,Serine_Pos,2049822,650246,-1.8,3.1523792533902553,NA,NA,NA
210322_Poo_TruePoo_Full1,Stachydrine hydrochloride_Pos,31579482,935971,-2.2,33.73980817781747,NA,NA,NA
210322_Poo_TruePoo_Full2,Stachydrine hydrochloride_Pos,32688604,1272216,-3,25.694224880051816,NA,NA,NA
210322_Poo_TruePoo_Full3,Stachydrine hydrochloride_Pos,32756046,1541076,-3.3,21.255308628516698,NA,NA,NA
210322_Poo_TruePoo_Half1,Stachydrine hydrochloride_Pos,15187233,625574,-1.6,24.2772765492172,NA,NA,NA
210322_Poo_TruePoo_Half2,Stachydrine hydrochloride_Pos,17385058,782769,-2.9,22.209691492637035,NA,NA,NA
210322_Poo_TruePoo_Half3,Stachydrine hydrochloride_Pos,17007296,888451,-3.7,19.14263814211476,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Stachydrine hydrochloride_Pos,418169632,9131341,-3.3,45.794985862427,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Stachydrine hydrochloride_Pos,468042048,10503905,-4.4,44.55886149008393,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Stachydrine hydrochloride_Pos,428952288,10620654,-3.4,40.3885003691863,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Stachydrine hydrochloride_Pos,494688768,9614376,-4.1,51.45302908893931,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Stachydrine hydrochloride_Pos,1534060,0,-2.6,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Stachydrine hydrochloride_Pos,511932,1053397,-3.4,0.4859820181754837,SNFlag,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Stachydrine hydrochloride_Pos,18590468,848049,-2.7,21.921455010264737,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Stachydrine hydrochloride_Pos,21013224,1074709,-3.6,19.552477926582917,NA,NA,NA
210322_Std_H2OInMatrix_1,Stachydrine hydrochloride_Pos,15971701,828355,-3.1,19.281227251601063,NA,NA,NA
210322_Std_H2OInMatrix_2,Stachydrine hydrochloride_Pos,19815976,1242146,-3.9,15.953016795127143,NA,NA,NA
210322_Poo_TruePoo_Full1,Thiamine monophosphate_Pos,1215332,0,0.1,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,Thiamine monophosphate_Pos,1305779,0,-1.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,Thiamine monophosphate_Pos,1216665,0,-1.2,Inf,NA,NA,NA
210322_Poo_TruePoo_Half1,Thiamine monophosphate_Pos,430726,0,0.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Half2,Thiamine monophosphate_Pos,516623,0,-0.7,Inf,NA,NA,NA
210322_Poo_TruePoo_Half3,Thiamine monophosphate_Pos,451797,0,-0.7,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_1,Thiamine monophosphate_Pos,60243476,1001851,-1.1,60.132171350829616,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Thiamine monophosphate_Pos,78967760,104210,-2.3,757.7752614912197,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Thiamine monophosphate_Pos,54422924,793526,-0.7,68.58366833600915,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Thiamine monophosphate_Pos,77376680,342973,-1.2,225.60574739119406,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Thiamine monophosphate_Pos,76552,0,-1.6,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Thiamine monophosphate_Pos,59154,0,-1.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Thiamine monophosphate_Pos,1185255,0,-0.4,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Thiamine monophosphate_Pos,1508050,0,-1.5,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,Thiamine monophosphate_Pos,432079,0,-0.8,Inf,NA,NA,NA
210322_Std_H2OInMatrix_2,Thiamine monophosphate_Pos,458944,0,-1.6,Inf,NA,NA,NA
210322_Poo_TruePoo_Full1,Thiamine pyrophosphate_Pos,111339,0,-0.4,Inf,NA,NA,NA
210322_Poo_TruePoo_Full2,Thiamine pyrophosphate_Pos,70402,0,-2.3,Inf,NA,NA,NA
210322_Poo_TruePoo_Full3,Thiamine pyrophosphate_Pos,8844,0,0.2,Inf,NA,NA,areaminFlag
210322_Poo_TruePoo_Half1,Thiamine pyrophosphate_Pos,4664,0,-1.2,Inf,NA,NA,areaminFlag
210322_Poo_TruePoo_Half2,Thiamine pyrophosphate_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Half3,Thiamine pyrophosphate_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Std_4uMStdsMix1InH2O_1,Thiamine pyrophosphate_Pos,9808568,671098,-0.8,14.615701432577657,NA,NA,NA
210322_Std_4uMStdsMix1InH2O_2,Thiamine pyrophosphate_Pos,9270628,0,-2.2,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_1,Thiamine pyrophosphate_Pos,7843102,0,-0.7,Inf,NA,NA,NA
210322_Std_4uMStdsMix1InMatrix_2,Thiamine pyrophosphate_Pos,8889869,188604,-1.7,47.13510317914785,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_1,Thiamine pyrophosphate_Pos,77917,0,-1.3,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InH2O_2,Thiamine pyrophosphate_Pos,53125,0,1,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_1,Thiamine pyrophosphate_Pos,168810,0,-0.3,Inf,NA,NA,NA
210322_Std_4uMStdsMix2InMatrix_2,Thiamine pyrophosphate_Pos,200052,0,0.1,Inf,NA,NA,NA
210322_Std_H2OInMatrix_1,Thiamine pyrophosphate_Pos,8472,0,-1.4,Inf,NA,NA,areaminFlag
210322_Std_H2OInMatrix_2,Thiamine pyrophosphate_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Poo_TruePoo_Full1,Threonine_Pos,3876794,932561,-1,4.157147897027648,NA,NA,NA
210322_Poo_TruePoo_Full2,Threonine_Pos,4305045,1144715,-2.4,3.760800723324146,NA,NA,NA
210322_Poo_TruePoo_Full3,Threonine_Pos,4803257,1313258,-2.6,3.657512080642189,NA,NA,NA
210322_Poo_TruePoo_Half1,Threonine_Pos,1711488,707765,-0.6,2.4181585695817116,NA,NA,NA
210322_Poo_TruePoo_Half2,Threonine_Pos,2553852,874823,-1.8,2.919278528342305,NA,NA,NA
