MF,FinalBMIS,Orig_RSD,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,NA,NA
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,34524,69048
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,39384,78768
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,NA,NA
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_Aloha_A,210329,Smp,Aloha,A,67612,67612
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_Aloha_B,210329,Smp,Aloha,B,88134,88134
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_Aloha_C,210329,Smp,Aloha,C,118193,118193
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,NA,NA
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_PS_A,210329,Smp,PS,A,3286,3286
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_PS_B,210329,Smp,PS,B,61751,61751
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Smp_PS_C,210329,Smp,PS,C,NA,NA
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,196443,196443
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,302069,302069
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,329916,329916
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,9970,19940
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,185097,370194
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,109091,218182
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_Aloha_A,210329,Smp,Aloha,A,90762,90762
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_Aloha_B,210329,Smp,Aloha,B,189582,189582
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_Aloha_C,210329,Smp,Aloha,C,129302,129302
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,221841,221841
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,220416,220416
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_PS_A,210329,Smp,PS,A,246922,246922
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_PS_B,210329,Smp,PS,B,270325,270325
Caffeine,Inj_vol,0.5272023327534874,0.5272023327534874,210329_Smp_PS_C,210329,Smp,PS,C,397238,397238
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,2483,2483
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,106679,106679
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,2234,2234
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,13102,26204
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,2692,5384
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,15244,30488
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_Aloha_A,210329,Smp,Aloha,A,2490,2490
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_Aloha_B,210329,Smp,Aloha,B,13508,13508
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_Aloha_C,210329,Smp,Aloha,C,2938,2938
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,10730,10730
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,50408,50408
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_PS_A,210329,Smp,PS,A,23512,23512
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_PS_B,210329,Smp,PS,B,25170,25170
Camalexin,Inj_vol,1.385348962533087,1.385348962533087,210329_Smp_PS_C,210329,Smp,PS,C,39676,39676
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,102952176,103261768.45222059
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,111915280,100187568.09052193
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,94306368,97811298.74227594
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,61015892,93426247.77617584
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,66076516,93431882.29929985
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,56747260,89952501.58579125
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_Aloha_A,210329,Smp,Aloha,A,368609,394003.9739747702
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_Aloha_B,210329,Smp,Aloha,B,369316,394904.5116506657
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_Aloha_C,210329,Smp,Aloha,C,692238,670119.9747929872
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,394118,313357.49045558594
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,1260931,918145.2409544713
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_PS_A,210329,Smp,PS,A,170827,139617.40001408954
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_PS_B,210329,Smp,PS,B,93060,81713.94089900528
Choline,"Pyridoxal, D3",0.11893205416219796,0.05140163660434131,210329_Smp_PS_C,210329,Smp,PS,C,324546,314058.6454358932
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,303596,303596
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,313949,313949
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,20004,20004
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,137974,275948
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,171203,342406
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,147944,295888
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_Aloha_A,210329,Smp,Aloha,A,118912,118912
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_Aloha_B,210329,Smp,Aloha,B,182693,182693
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_Aloha_C,210329,Smp,Aloha,C,76663,76663
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,46425,46425
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,76964,76964
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_PS_A,210329,Smp,PS,A,82450,82450
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_PS_B,210329,Smp,PS,B,247164,247163.99999999997
cinnamoyl-HSL,Inj_vol,0.4598729764414424,0.4598729764414424,210329_Smp_PS_C,210329,Smp,PS,C,45828,45828
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,4422,4422
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,2482,4964
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,2261,4522
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_Aloha_A,210329,Smp,Aloha,A,2366,2366
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_Aloha_B,210329,Smp,Aloha,B,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_Aloha_C,210329,Smp,Aloha,C,3376,3376
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,2457,2457
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_PS_A,210329,Smp,PS,A,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_PS_B,210329,Smp,PS,B,NA,NA
Coenzyme B12,Inj_vol,0.06221382658103134,0.06221382658103134,210329_Smp_PS_C,210329,Smp,PS,C,NA,NA
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,97324,97616.6676928122
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,111212,99557.98549119588
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,60993,63259.8272068715
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,83592,127994.30850090811
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,78185,110553.2216252255
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,34342,54436.96857714791
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_Aloha_A,210329,Smp,Aloha,A,110718,118345.81356000154
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_Aloha_B,210329,Smp,Aloha,B,78249,83670.5778578587
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_Aloha_C,210329,Smp,Aloha,C,49805,48213.6567835986
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,47118,37462.836600425
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,4678,3406.279516630978
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_PS_A,210329,Smp,PS,A,99865,81619.9526562373
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_PS_B,210329,Smp,PS,B,97107,85267.52266150554
Coenzyme Q1,"Pyridoxal, D3",0.3991485470506323,0.3053097521975104,210329_Smp_PS_C,210329,Smp,PS,C,56329,54508.789012215304
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,NA,NA
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,1201,1075.1460325767566
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,1342,1391.8759220176341
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,NA,NA
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,NA,NA
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,1543,2445.8750950596714
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_Aloha_A,210329,Smp,Aloha,A,1295,1384.2178196878735
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_Aloha_B,210329,Smp,Aloha,B,NA,NA
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_Aloha_C,210329,Smp,Aloha,C,2319,2244.904529287525
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,1013,805.4215687471989
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_PS_A,210329,Smp,PS,A,1032,843.4565777923887
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_PS_B,210329,Smp,PS,B,1001,878.9561018687328
Coenzyme Q10,"Pyridoxal, D3",0.5595869178808797,0.4382242013224056,210329_Smp_PS_C,210329,Smp,PS,C,1102,1066.3900564799883
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,115251,115251
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,45268,45268
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,98407,98407
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,9661,19322
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,40818,81636
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,69863,139726
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_Aloha_A,210329,Smp,Aloha,A,2498,2498
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_Aloha_B,210329,Smp,Aloha,B,3639,3639
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_Aloha_C,210329,Smp,Aloha,C,NA,NA
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,NA,NA
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_PS_A,210329,Smp,PS,A,32534,32534
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_PS_B,210329,Smp,PS,B,2259,2259
Cys-Gly,Inj_vol,0.5364131945649692,0.5364131945649692,210329_Smp_PS_C,210329,Smp,PS,C,5881,5881
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,20804,20804
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,18200,18200
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,11781,11781
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,9180,18360
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,4990,9980
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,NA,NA
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_Aloha_A,210329,Smp,Aloha,A,131713,131713
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_Aloha_B,210329,Smp,Aloha,B,114166,114166
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_Aloha_C,210329,Smp,Aloha,C,179119,179119
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,47844,47844
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,106678,106678
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_PS_A,210329,Smp,PS,A,88145,88145
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_PS_B,210329,Smp,PS,B,116885,116885
Decarboxylated S-Adenosylmethionine,Inj_vol,0.2953388002372372,0.2953388002372372,210329_Smp_PS_C,210329,Smp,PS,C,90081,90081
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,122504,122504
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,139903,139903
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,118876,118876
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,52933,105866
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,59717,119434
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,51588,103176
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_Aloha_A,210329,Smp,Aloha,A,137166,137166
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_Aloha_B,210329,Smp,Aloha,B,166256,166256
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_Aloha_C,210329,Smp,Aloha,C,61586,61586
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,63890,63889.99999999999
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,12710,12710
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_PS_A,210329,Smp,PS,A,6621,6621
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_PS_B,210329,Smp,PS,B,2835,2835
Desthiobiotin,Inj_vol,0.11146673435157514,0.11146673435157514,210329_Smp_PS_C,210329,Smp,PS,C,NA,NA
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,18720050,18776343.964929815
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,20085726,17980923.081035644
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,17885528,18550250.20549345
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,12776826,19563606.669375345
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,13296084,18800600.13045488
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,11814271,18727304.73440422
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_Aloha_A,210329,Smp,Aloha,A,4292942,4588700.243464478
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_Aloha_B,210329,Smp,Aloha,B,4257367,4552343.889928029
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_Aloha_C,210329,Smp,Aloha,C,1937345,1875443.9695095038
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,3105976,2469516.3498629318
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,3331400,2425754.506563583
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_PS_A,210329,Smp,PS,A,4353734,3558319.360715473
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_PS_B,210329,Smp,PS,B,3327018,2921381.3907363717
Dimethyl glycine,"Pyridoxal, D3",0.1666500554494285,0.027171057007585635,210329_Smp_PS_C,210329,Smp,PS,C,3506870,3393549.271658781
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,22327,22327
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,28462,28462
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,154404,154404
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,NA,NA
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,20461,40922
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,NA,NA
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_Aloha_A,210329,Smp,Aloha,A,74371,74371
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_Aloha_B,210329,Smp,Aloha,B,51117,51117
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_Aloha_C,210329,Smp,Aloha,C,NA,NA
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,18642,18642
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,23234,23234
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_PS_A,210329,Smp,PS,A,NA,NA
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_PS_B,210329,Smp,PS,B,NA,NA
Dimethyl-benzimidazole,Inj_vol,1.0141321502781997,1.0141321502781997,210329_Smp_PS_C,210329,Smp,PS,C,20508,20508
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,2990,4398.559310438217
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,9334,10351.56892547823
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,3363,4438.096032399764
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,2290,6818.628155252238
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,2574,5541.41469231073
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,2777,7040.401449804618
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Smp_Aloha_A,210329,Smp,Aloha,A,9765,7916.361269919828
Domoic Acid,"Indole 3 Acetic Acid, D5",0.4405420945603866,0.34618843517752423,210329_Smp_Aloha_B,210329,Smp,Aloha,B,6752,5519.740958960408
